player_link,player,team,start_date,end_date
https://en.khl.ru/players/4815/?idplayer=4815&PAGEN_1=1,Aleksandrs Nizivijs,Dinamo R,2 Sep 2008,10 Jan 2013
https://en.khl.ru/players/16945/?idplayer=16945&PAGEN_1=1,Evgeny Nogachyov,Dinamo Mn,4 Jan 2011,25 Oct 2020
https://en.khl.ru/players/42170/?idplayer=42170&PAGEN_1=1,Nelson Nogier,Barys,18 Sep 2022,20 Feb 2023
https://en.khl.ru/players/22142/?idplayer=22142&PAGEN_1=1,Petteri Nokelainen,Torpedo,4 Sep 2014,16 Nov 2014
https://en.khl.ru/players/15362/?idplayer=15362&PAGEN_1=1,Douglas Nolan,Dinamo Mn,17 Sep 2008,22 Oct 2008
https://en.khl.ru/players/40369/?idplayer=40369&PAGEN_1=1,Joakim Nordstrom,CSKA,1 Sep 2021,3 Mar 2022
https://en.khl.ru/players/24685/?idplayer=24685&PAGEN_1=1,John Norman,Jokerit,25 Aug 2017,11 Jan 2022
https://en.khl.ru/players/24685/?idplayer=24685&PAGEN_1=1,John Norman,Torpedo,25 Aug 2016,1 Mar 2017
https://en.khl.ru/players/14601/?idplayer=14601&PAGEN_1=1,Mika Noronen,Torpedo,3 Sep 2008,26 Oct 2008
https://en.khl.ru/players/15588/?idplayer=15588&PAGEN_1=1,Fredrik Norrena,Ak Bars,5 Jan 2009,12 Apr 2009
https://en.khl.ru/players/18793/?idplayer=18793&PAGEN_1=1,David Nosek,Neftekhimik,9 Dec 2011,26 Feb 2012
https://en.khl.ru/players/15527/?idplayer=15527&PAGEN_1=1,Maxim G. Noskov,Avtomobilist,21 Jan 2010,9 Sep 2010
https://en.khl.ru/players/15527/?idplayer=15527&PAGEN_1=1,Maxim G. Noskov,CSKA,27 Nov 2008,17 Sep 2009
https://en.khl.ru/players/13356/?idplayer=13356&PAGEN_1=1,Anton Nosov,Vityaz,2 Sep 2008,3 Mar 2010
https://en.khl.ru/players/9853/?idplayer=9853&PAGEN_1=1,Artyom Nosov,Sibir,15 Sep 2010,26 Feb 2012
https://en.khl.ru/players/26642/?idplayer=26642&PAGEN_1=1,Gleb Nosov,Metallurg Mg,26 Nov 2019,30 Jan 2021
https://en.khl.ru/players/15248/?idplayer=15248&PAGEN_1=1,Filip Novak,Slovan,8 Nov 2016,2 Dec 2016
https://en.khl.ru/players/15248/?idplayer=15248&PAGEN_1=1,Filip Novak,Traktor,18 Oct 2015,18 Feb 2016
https://en.khl.ru/players/15248/?idplayer=15248&PAGEN_1=1,Filip Novak,Slovan,10 Sep 2015,13 Oct 2015
https://en.khl.ru/players/15248/?idplayer=15248&PAGEN_1=1,Filip Novak,OHC Dynamo M,17 Sep 2010,18 Mar 2015
https://en.khl.ru/players/15248/?idplayer=15248&PAGEN_1=1,Filip Novak,HC MVD,12 Sep 2009,27 Apr 2010
https://en.khl.ru/players/15248/?idplayer=15248&PAGEN_1=1,Filip Novak,Dinamo R,2 Sep 2008,4 Mar 2009
https://en.khl.ru/players/14602/?idplayer=14602&PAGEN_1=1,Jan Novak,Avtomobilist,11 Sep 2009,22 Sep 2009
https://en.khl.ru/players/15624/?idplayer=15624&PAGEN_1=1,Alexander Novikov,Vityaz,27 Jan 2009,26 Feb 2009
https://en.khl.ru/players/31616/?idplayer=31616&PAGEN_1=1,Anton V. Novikov,HC Sochi,2 Sep 2022,26 Feb 2023
https://en.khl.ru/players/39373/?idplayer=39373&PAGEN_1=1,Danil Novikov,Neftekhimik,28 Nov 2021,8 Dec 2021
https://en.khl.ru/players/35037/?idplayer=35037&PAGEN_1=1,Nikita V. Novikov,Dynamo Msk,3 Sep 2021,12 Mar 2023
https://en.khl.ru/players/20729/?idplayer=20729&PAGEN_1=1,Vyacheslav Novitsky,Avangard,5 Dec 2015,18 Mar 2016
https://en.khl.ru/players/3754/?idplayer=3754&PAGEN_1=1,Vitaly Novopashin,Atlant,5 Sep 2013,24 Feb 2015
https://en.khl.ru/players/3754/?idplayer=3754&PAGEN_1=1,Vitaly Novopashin,Barys,11 Sep 2010,1 Mar 2013
https://en.khl.ru/players/3754/?idplayer=3754&PAGEN_1=1,Vitaly Novopashin,Torpedo,3 Sep 2008,7 Mar 2010
https://en.khl.ru/players/13701/?idplayer=13701&PAGEN_1=1,Ivan Novoseltsev,Khimik,11 Nov 2008,25 Feb 2009
https://en.khl.ru/players/21465/?idplayer=21465&PAGEN_1=1,Filip Novotny,Metallurg Nk,30 Aug 2015,19 Oct 2015
https://en.khl.ru/players/16381/?idplayer=16381&PAGEN_1=1,Jiri Novotny,Lada,23 Aug 2017,5 Jan 2018
https://en.khl.ru/players/16381/?idplayer=16381&PAGEN_1=1,Jiri Novotny,Traktor,10 Dec 2016,4 Mar 2017
https://en.khl.ru/players/16381/?idplayer=16381&PAGEN_1=1,Jiri Novotny,Lokomotiv,4 Sep 2014,29 Feb 2016
https://en.khl.ru/players/16381/?idplayer=16381&PAGEN_1=1,Jiri Novotny,Lev Pr,6 Sep 2012,30 Apr 2014
https://en.khl.ru/players/16381/?idplayer=16381&PAGEN_1=1,Jiri Novotny,Barys,11 Sep 2010,11 Mar 2012
https://en.khl.ru/players/16381/?idplayer=16381&PAGEN_1=1,Jiri Novotny,Atlant,13 Sep 2009,14 Mar 2010
https://en.khl.ru/players/17884/?idplayer=17884&PAGEN_1=1,Stepan Novotny,Lev Pp,12 Sep 2011,26 Feb 2012
https://en.khl.ru/players/31637/?idplayer=31637&PAGEN_1=1,Ruslan Novruzov,Spartak,3 Sep 2020,27 Feb 2021
https://en.khl.ru/players/21124/?idplayer=21124&PAGEN_1=1,Emil Nurgaliyev,Barys,12 Jan 2023,24 Feb 2023
https://en.khl.ru/players/14521/?idplayer=14521&PAGEN_1=1,Evgeny Nurislamov,Avangard,26 Nov 2013,4 Mar 2014
https://en.khl.ru/players/14521/?idplayer=14521&PAGEN_1=1,Evgeny Nurislamov,Atlant,28 Dec 2011,29 Oct 2012
https://en.khl.ru/players/14521/?idplayer=14521&PAGEN_1=1,Evgeny Nurislamov,Neftekhimik,13 Sep 2011,23 Dec 2011
https://en.khl.ru/players/14521/?idplayer=14521&PAGEN_1=1,Evgeny Nurislamov,Atlant,11 Sep 2010,16 Apr 2011
https://en.khl.ru/players/14521/?idplayer=14521&PAGEN_1=1,Evgeny Nurislamov,Lokomotiv,30 Sep 2008,23 Mar 2010
https://en.khl.ru/players/40832/?idplayer=40832&PAGEN_1=1,Aldiyar Nurlan,Barys,3 Sep 2021,3 Sep 2021
https://en.khl.ru/players/26850/?idplayer=26850&PAGEN_1=1,Nico Nurmikanta,Jokerit,4 Nov 2018,20 Feb 2019
https://en.khl.ru/players/4234/?idplayer=4234&PAGEN_1=1,Ruslan Nurtdinov,Metallurg Nk,7 Oct 2013,26 Oct 2013
https://en.khl.ru/players/4234/?idplayer=4234&PAGEN_1=1,Ruslan Nurtdinov,Neftekhimik,10 Jan 2013,21 Feb 2013
https://en.khl.ru/players/4234/?idplayer=4234&PAGEN_1=1,Ruslan Nurtdinov,Severstal,12 Sep 2011,23 Nov 2012
https://en.khl.ru/players/4234/?idplayer=4234&PAGEN_1=1,Ruslan Nurtdinov,Amur,9 Sep 2010,3 Feb 2011
https://en.khl.ru/players/4234/?idplayer=4234&PAGEN_1=1,Ruslan Nurtdinov,Salavat Yulaev,2 Sep 2008,10 Apr 2010
https://en.khl.ru/players/3632/?idplayer=3632&PAGEN_1=1,Peter Nylander,Amur,2 Sep 2008,17 Nov 2009
https://en.khl.ru/players/22029/?idplayer=22029&PAGEN_1=1,Erik Nystrom,Medvescak,28 Nov 2013,11 Mar 2014
https://en.khl.ru/players/39673/?idplayer=39673&PAGEN_1=1,Andrew O'Brien,Dinamo R,16 Sep 2020,7 Nov 2020
https://en.khl.ru/players/23190/?idplayer=23190&PAGEN_1=1,James O'Brien,Metallurg Nk,17 Sep 2014,1 Dec 2014
https://en.khl.ru/players/28240/?idplayer=28240&PAGEN_1=1,Paris O'Brien,Kunlun RS,12 Oct 2021,20 Sep 2022
https://en.khl.ru/players/21898/?idplayer=21898&PAGEN_1=1,Ryan O'Byrne,Lev Pr,10 Sep 2013,30 Apr 2014
https://en.khl.ru/players/22057/?idplayer=22057&PAGEN_1=1,Ryan O'Connor,Medvescak,14 Jan 2014,11 Mar 2014
https://en.khl.ru/players/25429/?idplayer=25429&PAGEN_1=1,Eric O'Dell,Dynamo Msk,3 Sep 2021,12 Mar 2023
https://en.khl.ru/players/25429/?idplayer=25429&PAGEN_1=1,Eric O'Dell,Sibir,3 Sep 2020,6 Oct 2020
https://en.khl.ru/players/25429/?idplayer=25429&PAGEN_1=1,Eric O'Dell,Metallurg Mg,2 Sep 2019,9 Mar 2020
https://en.khl.ru/players/25429/?idplayer=25429&PAGEN_1=1,Eric O'Dell,HC Sochi,25 Aug 2016,7 Mar 2019
https://en.khl.ru/players/29960/?idplayer=29960&PAGEN_1=1,Brendan O'Donnell,Kunlun RS,4 Oct 2017,28 Jan 2018
https://en.khl.ru/players/24915/?idplayer=24915&PAGEN_1=1,Brian O'Neill,Jokerit,23 Aug 2016,11 Jan 2022
https://en.khl.ru/players/19135/?idplayer=19135&PAGEN_1=1,Cal O'Reilly,Metallurg Mg,6 Sep 2012,13 Oct 2013
https://en.khl.ru/players/20611/?idplayer=20611&PAGEN_1=1,Ryan O'Reilly,Metallurg Mg,19 Dec 2012,23 Jan 2013
https://en.khl.ru/players/21310/?idplayer=21310&PAGEN_1=1,Andrei Obidin,Avtomobilist,2 Sep 2022,14 Mar 2023
https://en.khl.ru/players/21310/?idplayer=21310&PAGEN_1=1,Andrei Obidin,Admiral,2 Sep 2021,14 Jan 2022
https://en.khl.ru/players/21310/?idplayer=21310&PAGEN_1=1,Andrei Obidin,Avtomobilist,18 Feb 2017,10 Mar 2021
https://en.khl.ru/players/16182/?idplayer=16182&PAGEN_1=1,Jaroslav Obsut,Spartak,27 Dec 2012,17 Feb 2013
https://en.khl.ru/players/16182/?idplayer=16182&PAGEN_1=1,Jaroslav Obsut,Donbass,6 Sep 2012,2 Nov 2012
https://en.khl.ru/players/16182/?idplayer=16182&PAGEN_1=1,Jaroslav Obsut,Dinamo Mn,12 Sep 2011,4 Mar 2012
https://en.khl.ru/players/16182/?idplayer=16182&PAGEN_1=1,Jaroslav Obsut,Atlant,28 Nov 2010,16 Apr 2011
https://en.khl.ru/players/16182/?idplayer=16182&PAGEN_1=1,Jaroslav Obsut,Spartak,12 Sep 2009,23 Nov 2010
https://en.khl.ru/players/5552/?idplayer=5552&PAGEN_1=1,Dmitry Obukhov,Ak Bars,6 Sep 2012,23 Jan 2018
https://en.khl.ru/players/5552/?idplayer=5552&PAGEN_1=1,Dmitry Obukhov,Metallurg Mg,5 Jan 2012,22 Mar 2012
https://en.khl.ru/players/5552/?idplayer=5552&PAGEN_1=1,Dmitry Obukhov,Neftekhimik,31 Oct 2011,27 Dec 2011
https://en.khl.ru/players/5552/?idplayer=5552&PAGEN_1=1,Dmitry Obukhov,Ak Bars,29 Sep 2008,21 Oct 2011
https://en.khl.ru/players/5552/?idplayer=5552&PAGEN_1=1,Dmitry Obukhov,Neftekhimik,5 Sep 2008,22 Sep 2008
https://en.khl.ru/players/5552/?idplayer=5552&PAGEN_1=1,Dmitry Obukhov,Ak Bars,3 Sep 2008,3 Sep 2008
https://en.khl.ru/players/40784/?idplayer=40784&PAGEN_1=1,Timofei Obvintsev,CSKA,10 Oct 2022,27 Jan 2023
https://en.khl.ru/players/35172/?idplayer=35172&PAGEN_1=1,Kirill Obyskalov,SKA,13 Sep 2020,6 Dec 2022
https://en.khl.ru/players/24651/?idplayer=24651&PAGEN_1=1,Daniil Ogirchuk,HC Sochi,4 Sep 2020,13 Dec 2020
https://en.khl.ru/players/24651/?idplayer=24651&PAGEN_1=1,Daniil Ogirchuk,SKA,4 Jan 2019,13 Jan 2019
https://en.khl.ru/players/19213/?idplayer=19213&PAGEN_1=1,Yegor Ogiyenko,Torpedo,28 Sep 2018,22 Feb 2019
https://en.khl.ru/players/19213/?idplayer=19213&PAGEN_1=1,Yegor Ogiyenko,CSKA,24 Feb 2015,24 Feb 2015
https://en.khl.ru/players/3406/?idplayer=3406&PAGEN_1=1,Sergei Ogorodnikov,Avtomobilist,14 Sep 2011,30 Jan 2012
https://en.khl.ru/players/3406/?idplayer=3406&PAGEN_1=1,Sergei Ogorodnikov,Metallurg Nk,11 Sep 2008,26 Feb 2009
https://en.khl.ru/players/4529/?idplayer=4529&PAGEN_1=1,Sergei Ogureshnikov,Lada,7 Dec 2008,12 Oct 2009
https://en.khl.ru/players/4529/?idplayer=4529&PAGEN_1=1,Sergei Ogureshnikov,Khimik,30 Oct 2008,25 Nov 2008
https://en.khl.ru/players/17633/?idplayer=17633&PAGEN_1=1,Dmitry Ogurtsov,Traktor,3 Sep 2020,27 Feb 2021
https://en.khl.ru/players/17633/?idplayer=17633&PAGEN_1=1,Dmitry Ogurtsov,Dynamo Msk,4 Sep 2019,12 Mar 2020
https://en.khl.ru/players/17633/?idplayer=17633&PAGEN_1=1,Dmitry Ogurtsov,Neftekhimik,28 Aug 2015,18 Feb 2019
https://en.khl.ru/players/17633/?idplayer=17633&PAGEN_1=1,Dmitry Ogurtsov,Lada,4 Sep 2014,24 Feb 2015
https://en.khl.ru/players/17633/?idplayer=17633&PAGEN_1=1,Dmitry Ogurtsov,CSKA,11 Oct 2013,15 Jan 2014
https://en.khl.ru/players/21802/?idplayer=21802&PAGEN_1=1,Atte Ohtamaa,Lokomotiv,3 Sep 2020,29 Mar 2021
https://en.khl.ru/players/21802/?idplayer=21802&PAGEN_1=1,Atte Ohtamaa,Barys,12 Nov 2019,9 Mar 2020
https://en.khl.ru/players/21802/?idplayer=21802&PAGEN_1=1,Atte Ohtamaa,Ak Bars,23 Aug 2016,22 Apr 2018
https://en.khl.ru/players/21802/?idplayer=21802&PAGEN_1=1,Atte Ohtamaa,Jokerit,4 Sep 2014,27 Feb 2016
https://en.khl.ru/players/25013/?idplayer=25013&PAGEN_1=1,Niko Ojamaki,Vityaz,2 Sep 2021,11 Jan 2022
https://en.khl.ru/players/25405/?idplayer=25405&PAGEN_1=1,Vladislav Okoryak,Lokomotiv,29 Oct 2019,4 Nov 2019
https://en.khl.ru/players/16172/?idplayer=16172&PAGEN_1=1,Mika Oksa,Dinamo Mn,12 Sep 2009,4 Jan 2011
https://en.khl.ru/players/34010/?idplayer=34010&PAGEN_1=1,Ahti Oksanen,Jokerit,7 Sep 2019,11 Mar 2020
https://en.khl.ru/players/39902/?idplayer=39902&PAGEN_1=1,Evgeny Oksentyuk,Amur,13 Sep 2022,28 Nov 2022
https://en.khl.ru/players/18770/?idplayer=18770&PAGEN_1=1,Konstantin Okulov,CSKA,23 Aug 2017,29 Apr 2023
https://en.khl.ru/players/18770/?idplayer=18770&PAGEN_1=1,Konstantin Okulov,Sibir,18 Sep 2013,16 Feb 2017
https://en.khl.ru/players/22342/?idplayer=22342&PAGEN_1=1,Ilya Olendarenko,Torpedo,22 Feb 2019,22 Feb 2019
https://en.khl.ru/players/23602/?idplayer=23602&PAGEN_1=1,Mathis Olimb,Jokerit,25 Aug 2015,8 Dec 2015
https://en.khl.ru/players/14685/?idplayer=14685&PAGEN_1=1,Sergei Olkhovtsev,Torpedo,15 Sep 2010,20 Feb 2011
https://en.khl.ru/players/34679/?idplayer=34679&PAGEN_1=1,Juho Olkinuora,Metallurg Mg,4 Sep 2020,3 Mar 2022
https://en.khl.ru/players/34679/?idplayer=34679&PAGEN_1=1,Juho Olkinuora,Admiral,3 Sep 2019,26 Feb 2020
https://en.khl.ru/players/16492/?idplayer=16492&PAGEN_1=1,Ilya Olonov,Ugra,6 Sep 2013,1 Nov 2013
https://en.khl.ru/players/24885/?idplayer=24885&PAGEN_1=1,Savely Olshansky,Metallurg Mg,2 Sep 2018,27 Feb 2020
https://en.khl.ru/players/17684/?idplayer=17684&PAGEN_1=1,Peter Olvecky,Slovan,6 Sep 2012,18 Feb 2015
https://en.khl.ru/players/17684/?idplayer=17684&PAGEN_1=1,Peter Olvecky,Lev Pp,12 Sep 2011,30 Sep 2011
https://en.khl.ru/players/22299/?idplayer=22299&PAGEN_1=1,Mark Olver,HC Sochi,6 Sep 2014,6 Sep 2014
https://en.khl.ru/players/16114/?idplayer=16114&PAGEN_1=1,Linus Omark,Salavat Yulaev,25 Aug 2015,11 Mar 2020
https://en.khl.ru/players/16114/?idplayer=16114&PAGEN_1=1,Linus Omark,Jokerit,4 Sep 2014,19 Mar 2015
https://en.khl.ru/players/16114/?idplayer=16114&PAGEN_1=1,Linus Omark,Dynamo M,11 Sep 2009,14 Mar 2010
https://en.khl.ru/players/26898/?idplayer=26898&PAGEN_1=1,Simon Onerud,Sibir,6 Oct 2017,27 Oct 2017
https://en.khl.ru/players/26898/?idplayer=26898&PAGEN_1=1,Simon Onerud,HC Sochi,31 Aug 2017,2 Oct 2017
https://en.khl.ru/players/17660/?idplayer=17660&PAGEN_1=1,Vadim Orekhov,Sibir,20 Sep 2013,19 Jan 2014
https://en.khl.ru/players/24977/?idplayer=24977&PAGEN_1=1,Valery Orekhov,Admiral,27 Dec 2022,26 Mar 2023
https://en.khl.ru/players/24977/?idplayer=24977&PAGEN_1=1,Valery Orekhov,Metallurg Mg,1 Sep 2022,8 Dec 2022
https://en.khl.ru/players/24977/?idplayer=24977&PAGEN_1=1,Valery Orekhov,Barys,30 Aug 2017,9 Mar 2022
https://en.khl.ru/players/14429/?idplayer=14429&PAGEN_1=1,Alexei Orlov,Traktor,19 Nov 2008,12 Dec 2008
https://en.khl.ru/players/39327/?idplayer=39327&PAGEN_1=1,Daniil R. Orlov,Spartak,13 Oct 2022,26 Feb 2023
https://en.khl.ru/players/15814/?idplayer=15814&PAGEN_1=1,Dmitry A. Orlov,Severstal,7 Oct 2010,7 Oct 2010
https://en.khl.ru/players/14923/?idplayer=14923&PAGEN_1=1,Dmitry V. Orlov,Metallurg Nk,2 Sep 2008,16 Feb 2011
https://en.khl.ru/players/15641/?idplayer=15641&PAGEN_1=1,Evgeny A. Orlov,Avangard,8 Jan 2023,26 Feb 2023
https://en.khl.ru/players/15641/?idplayer=15641&PAGEN_1=1,Evgeny A. Orlov,Spartak,26 Aug 2017,8 Jan 2018
https://en.khl.ru/players/15641/?idplayer=15641&PAGEN_1=1,Evgeny A. Orlov,Severstal,27 Sep 2016,22 Oct 2016
https://en.khl.ru/players/15641/?idplayer=15641&PAGEN_1=1,Evgeny A. Orlov,Ugra,24 Dec 2015,16 Feb 2016
https://en.khl.ru/players/15641/?idplayer=15641&PAGEN_1=1,Evgeny A. Orlov,Metallurg Nk,26 Aug 2015,8 Dec 2015
https://en.khl.ru/players/15641/?idplayer=15641&PAGEN_1=1,Evgeny A. Orlov,Amur,5 Dec 2012,24 Feb 2015
https://en.khl.ru/players/15641/?idplayer=15641&PAGEN_1=1,Evgeny A. Orlov,Avangard,12 Sep 2009,18 Nov 2012
https://en.khl.ru/players/6143/?idplayer=6143&PAGEN_1=1,Evgeny Y. Orlov,Metallurg Nk,2 Sep 2008,7 Mar 2010
https://en.khl.ru/players/17414/?idplayer=17414&PAGEN_1=1,Mikhail Orlov,Torpedo,3 Sep 2018,22 Mar 2023
https://en.khl.ru/players/17414/?idplayer=17414&PAGEN_1=1,Mikhail Orlov,Vityaz,17 Nov 2017,17 Nov 2017
https://en.khl.ru/players/23507/?idplayer=23507&PAGEN_1=1,Sergei Orlov,Avangard,7 Jan 2017,19 Mar 2017
https://en.khl.ru/players/20607/?idplayer=20607&PAGEN_1=1,Yegor Y. Orlov,Ugra,7 Oct 2016,5 Feb 2017
https://en.khl.ru/players/20607/?idplayer=20607&PAGEN_1=1,Yegor Y. Orlov,OHC Dynamo M,3 Feb 2015,3 Feb 2015
https://en.khl.ru/players/19457/?idplayer=19457&PAGEN_1=1,Denis Orlovich-Grudkov,Vityaz,2 Dec 2019,7 Mar 2020
https://en.khl.ru/players/19457/?idplayer=19457&PAGEN_1=1,Denis Orlovich-Grudkov,HC Sochi,10 Sep 2019,26 Sep 2019
https://en.khl.ru/players/19457/?idplayer=19457&PAGEN_1=1,Denis Orlovich-Grudkov,SKA,4 Nov 2017,27 Feb 2018
https://en.khl.ru/players/19457/?idplayer=19457&PAGEN_1=1,Denis Orlovich-Grudkov,Amur,8 Dec 2016,5 Jan 2017
https://en.khl.ru/players/31187/?idplayer=31187&PAGEN_1=1,Joni Ortio,Barys,3 Sep 2020,7 Mar 2022
https://en.khl.ru/players/31187/?idplayer=31187&PAGEN_1=1,Joni Ortio,Vityaz,3 Sep 2018,4 Mar 2019
https://en.khl.ru/players/17925/?idplayer=17925&PAGEN_1=1,Oskar Osala,Metallurg Mg,13 Dec 2013,23 Mar 2018
https://en.khl.ru/players/17925/?idplayer=17925&PAGEN_1=1,Oskar Osala,Neftekhimik,13 Sep 2011,7 Dec 2013
https://en.khl.ru/players/34883/?idplayer=34883&PAGEN_1=1,Ernests Osenieks,Dinamo R,12 Nov 2019,25 Feb 2021
https://en.khl.ru/players/56/?idplayer=56&PAGEN_1=1,Alexander Osipenko,Spartak,20 Sep 2013,8 Oct 2013
https://en.khl.ru/players/56/?idplayer=56&PAGEN_1=1,Alexander Osipenko,Vityaz,20 Sep 2009,22 Sep 2009
https://en.khl.ru/players/23244/?idplayer=23244&PAGEN_1=1,Alexander Osipkov,Dinamo Mn,2 Sep 2019,17 Feb 2020
https://en.khl.ru/players/14983/?idplayer=14983&PAGEN_1=1,Alexander Osipov,Neftekhimik,13 Sep 2020,27 Feb 2021
https://en.khl.ru/players/14983/?idplayer=14983&PAGEN_1=1,Alexander Osipov,Admiral,10 Oct 2019,26 Feb 2020
https://en.khl.ru/players/14983/?idplayer=14983&PAGEN_1=1,Alexander Osipov,Spartak,19 Oct 2017,8 Mar 2019
https://en.khl.ru/players/14983/?idplayer=14983&PAGEN_1=1,Alexander Osipov,Avangard,8 Nov 2016,10 Oct 2017
https://en.khl.ru/players/14983/?idplayer=14983&PAGEN_1=1,Alexander Osipov,OHC Dynamo M,2 Oct 2014,22 Oct 2016
https://en.khl.ru/players/14983/?idplayer=14983&PAGEN_1=1,Alexander Osipov,Ak Bars,6 Sep 2013,4 Sep 2014
https://en.khl.ru/players/14983/?idplayer=14983&PAGEN_1=1,Alexander Osipov,SKA,13 Feb 2013,22 Mar 2013
https://en.khl.ru/players/14983/?idplayer=14983&PAGEN_1=1,Alexander Osipov,Atlant,18 Jan 2013,30 Jan 2013
https://en.khl.ru/players/14983/?idplayer=14983&PAGEN_1=1,Alexander Osipov,Amur,3 Jan 2010,9 Jan 2013
https://en.khl.ru/players/13809/?idplayer=13809&PAGEN_1=1,Denis Osipov,Kunlun RS,3 Oct 2019,4 Jan 2022
https://en.khl.ru/players/13809/?idplayer=13809&PAGEN_1=1,Denis Osipov,Dinamo Mn,4 Dec 2017,8 Jan 2019
https://en.khl.ru/players/13809/?idplayer=13809&PAGEN_1=1,Denis Osipov,Lokomotiv,29 Aug 2016,2 Nov 2017
https://en.khl.ru/players/13809/?idplayer=13809&PAGEN_1=1,Denis Osipov,Metallurg Mg,21 Nov 2015,17 Apr 2016
https://en.khl.ru/players/13809/?idplayer=13809&PAGEN_1=1,Denis Osipov,Admiral,6 Sep 2013,14 Oct 2015
https://en.khl.ru/players/13809/?idplayer=13809&PAGEN_1=1,Denis Osipov,Ugra,17 Sep 2012,7 Dec 2012
https://en.khl.ru/players/13809/?idplayer=13809&PAGEN_1=1,Denis Osipov,Avtomobilist,14 Sep 2011,26 Feb 2012
https://en.khl.ru/players/13809/?idplayer=13809&PAGEN_1=1,Denis Osipov,HC MVD,18 Oct 2008,18 Oct 2008
https://en.khl.ru/players/3686/?idplayer=3686&PAGEN_1=1,Maxim Osipov,CSKA,24 Sep 2009,21 Jan 2010
https://en.khl.ru/players/17459/?idplayer=17459&PAGEN_1=1,Maxim Osipov,Lokomotiv,25 Sep 2018,19 Mar 2023
https://en.khl.ru/players/17459/?idplayer=17459&PAGEN_1=1,Maxim Osipov,Salavat Yulaev,22 Aug 2017,18 Sep 2018
https://en.khl.ru/players/17459/?idplayer=17459&PAGEN_1=1,Maxim Osipov,Torpedo,2 Dec 2013,1 Mar 2017
https://en.khl.ru/players/91/?idplayer=91&PAGEN_1=1,Nikita Osipov,Dinamo Mn,11 Dec 2013,25 Jan 2014
https://en.khl.ru/players/91/?idplayer=91&PAGEN_1=1,Nikita Osipov,Sibir,6 Sep 2012,11 Oct 2012
https://en.khl.ru/players/17551/?idplayer=17551&PAGEN_1=1,Vyacheslav Osnovin,Sibir,2 Sep 2022,10 Mar 2023
https://en.khl.ru/players/17551/?idplayer=17551&PAGEN_1=1,Vyacheslav Osnovin,Traktor,25 Dec 2019,11 Apr 2022
https://en.khl.ru/players/17551/?idplayer=17551&PAGEN_1=1,Vyacheslav Osnovin,Ak Bars,6 Dec 2018,8 Dec 2019
https://en.khl.ru/players/17551/?idplayer=17551&PAGEN_1=1,Vyacheslav Osnovin,Salavat Yulaev,2 Sep 2018,29 Nov 2018
https://en.khl.ru/players/17551/?idplayer=17551&PAGEN_1=1,Vyacheslav Osnovin,Sibir,22 Aug 2017,1 Mar 2018
https://en.khl.ru/players/17551/?idplayer=17551&PAGEN_1=1,Vyacheslav Osnovin,CSKA,25 Aug 2016,16 Mar 2017
https://en.khl.ru/players/17551/?idplayer=17551&PAGEN_1=1,Vyacheslav Osnovin,Traktor,26 Dec 2012,18 Feb 2016
https://en.khl.ru/players/15115/?idplayer=15115&PAGEN_1=1,Sergei Ostapchuk,Lokomotiv,18 Sep 2009,31 Mar 2011
https://en.khl.ru/players/5226/?idplayer=5226&PAGEN_1=1,Artyom Ostroushko,Metallurg Nk,2 Sep 2008,26 Feb 2009
https://en.khl.ru/players/30246/?idplayer=30246&PAGEN_1=1,Stepan Ostrovsky,Avtomobilist,8 Sep 2020,28 Dec 2020
https://en.khl.ru/players/30246/?idplayer=30246&PAGEN_1=1,Stepan Ostrovsky,Admiral,3 Sep 2019,26 Feb 2020
https://en.khl.ru/players/4003/?idplayer=4003&PAGEN_1=1,Vladislav Otmakhov,Avtomobilist,11 Sep 2009,3 Feb 2011
https://en.khl.ru/players/31214/?idplayer=31214&PAGEN_1=1,Dmitry Ovchinnikov,Sibir,25 Feb 2020,6 Mar 2023
https://en.khl.ru/players/30929/?idplayer=30929&PAGEN_1=1,Ilya Ovchinnikov,Avtomobilist,12 Sep 2019,29 Dec 2021
https://en.khl.ru/players/3755/?idplayer=3755&PAGEN_1=1,Maxim Ovchinnikov,Torpedo,22 Dec 2010,21 Jan 2011
https://en.khl.ru/players/325/?idplayer=325&PAGEN_1=1,Alexander Ovechkin,OHC Dynamo M,20 Sep 2012,4 Jan 2013
https://en.khl.ru/players/23335/?idplayer=23335&PAGEN_1=1,Mark Owuya,Medvescak,5 Nov 2014,22 Feb 2015
https://en.khl.ru/players/18969/?idplayer=18969&PAGEN_1=1,Nathan Oystrick,Lev Pr,6 Sep 2012,30 Apr 2014
https://en.khl.ru/players/23021/?idplayer=23021&PAGEN_1=1,Alexei Ozhgikhin,SKA,18 Sep 2022,11 Feb 2023
https://en.khl.ru/players/16010/?idplayer=16010&PAGEN_1=1,Igor Ozhiganov,SKA,13 Nov 2019,10 Apr 2023
https://en.khl.ru/players/16010/?idplayer=16010&PAGEN_1=1,Igor Ozhiganov,Ak Bars,3 Sep 2019,4 Nov 2019
https://en.khl.ru/players/16010/?idplayer=16010&PAGEN_1=1,Igor Ozhiganov,CSKA,24 Aug 2015,8 Apr 2018
https://en.khl.ru/players/16010/?idplayer=16010&PAGEN_1=1,Igor Ozhiganov,Sibir,5 Sep 2013,4 Apr 2015
